video_id,seat_id,is_error,run_length
video_0019_0_10_20251017142830_20251017143945,16,True,1
video_0019_0_10_20251017142830_20251017143945,16,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,17
video_0020_0_10_20251017143945_20251017145109,0,True,8
video_0020_0_10_20251017143945_20251017145109,0,True,3
video_0020_0_10_20251017143945_20251017145109,0,True,16
video_0020_0_10_20251017143945_20251017145109,0,True,13
video_0020_0_10_20251017143945_20251017145109,0,True,8
video_0020_0_10_20251017143945_20251017145109,0,True,3
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,4
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,16
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,8
video_0020_0_10_20251017143945_20251017145109,0,True,4
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,16
video_0020_0_10_20251017143945_20251017145109,0,True,9
video_0020_0_10_20251017143945_20251017145109,0,True,19
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,4
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,6
video_0020_0_10_20251017143945_20251017145109,0,True,4
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,4
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,5
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,3
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,3
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,3
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,3
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,8
video_0020_0_10_20251017143945_20251017145109,0,True,7
video_0020_0_10_20251017143945_20251017145109,0,True,4
video_0020_0_10_20251017143945_20251017145109,0,True,4
video_0020_0_10_20251017143945_20251017145109,0,True,5
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,6
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,6
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,4
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,1
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,5
video_0020_0_10_20251017143945_20251017145109,0,True,24
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,14
video_0020_0_10_20251017143945_20251017145109,0,True,3
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,0,True,7
video_0020_0_10_20251017143945_20251017145109,0,True,2
video_0020_0_10_20251017143945_20251017145109,1,True,1
video_0020_0_10_20251017143945_20251017145109,1,True,1
video_0020_0_10_20251017143945_20251017145109,1,True,3
video_0020_0_10_20251017143945_20251017145109,1,True,4
video_0020_0_10_20251017143945_20251017145109,1,True,1
video_0020_0_10_20251017143945_20251017145109,1,True,1
video_0020_0_10_20251017143945_20251017145109,1,True,3
video_0020_0_10_20251017143945_20251017145109,1,True,1
video_0020_0_10_20251017143945_20251017145109,1,True,1
video_0020_0_10_20251017143945_20251017145109,1,True,2
video_0020_0_10_20251017143945_20251017145109,1,True,1
video_0020_0_10_20251017143945_20251017145109,1,True,7
video_0020_0_10_20251017143945_20251017145109,2,True,1
video_0020_0_10_20251017143945_20251017145109,2,True,1
video_0020_0_10_20251017143945_20251017145109,2,True,3
video_0020_0_10_20251017143945_20251017145109,2,True,1
video_0020_0_10_20251017143945_20251017145109,2,True,1
video_0020_0_10_20251017143945_20251017145109,2,True,4
video_0020_0_10_20251017143945_20251017145109,2,True,5
video_0020_0_10_20251017143945_20251017145109,2,True,1
video_0020_0_10_20251017143945_20251017145109,2,True,1
video_0020_0_10_20251017143945_20251017145109,2,True,1
video_0020_0_10_20251017143945_20251017145109,2,True,1
video_0020_0_10_20251017143945_20251017145109,2,True,1
video_0020_0_10_20251017143945_20251017145109,2,True,1
video_0020_0_10_20251017143945_20251017145109,2,True,2
video_0020_0_10_20251017143945_20251017145109,2,True,20
video_0020_0_10_20251017143945_20251017145109,2,True,1
video_0020_0_10_20251017143945_20251017145109,2,True,8
video_0020_0_10_20251017143945_20251017145109,2,True,5
video_0020_0_10_20251017143945_20251017145109,2,True,8
video_0020_0_10_20251017143945_20251017145109,2,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,2
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,8
video_0020_0_10_20251017143945_20251017145109,3,True,3
video_0020_0_10_20251017143945_20251017145109,3,True,4
video_0020_0_10_20251017143945_20251017145109,3,True,2
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,9
video_0020_0_10_20251017143945_20251017145109,3,True,9
video_0020_0_10_20251017143945_20251017145109,3,True,3
video_0020_0_10_20251017143945_20251017145109,3,True,2
video_0020_0_10_20251017143945_20251017145109,3,True,2
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,2
video_0020_0_10_20251017143945_20251017145109,3,True,7
video_0020_0_10_20251017143945_20251017145109,3,True,7
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,3
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,4
video_0020_0_10_20251017143945_20251017145109,3,True,3
video_0020_0_10_20251017143945_20251017145109,3,True,2
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,6
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,9
video_0020_0_10_20251017143945_20251017145109,3,True,5
video_0020_0_10_20251017143945_20251017145109,3,True,3
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,2
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,1
video_0020_0_10_20251017143945_20251017145109,3,True,2
video_0020_0_10_20251017143945_20251017145109,4,True,2
video_0020_0_10_20251017143945_20251017145109,4,True,1
video_0020_0_10_20251017143945_20251017145109,4,True,1
video_0020_0_10_20251017143945_20251017145109,4,True,2
video_0020_0_10_20251017143945_20251017145109,4,True,1
video_0020_0_10_20251017143945_20251017145109,7,True,1
video_0020_0_10_20251017143945_20251017145109,7,True,1
video_0020_0_10_20251017143945_20251017145109,10,True,1
video_0020_0_10_20251017143945_20251017145109,10,True,2
video_0020_0_10_20251017143945_20251017145109,11,True,2
video_0020_0_10_20251017143945_20251017145109,11,True,2
video_0020_0_10_20251017143945_20251017145109,11,True,2
video_0020_0_10_20251017143945_20251017145109,11,True,1
video_0020_0_10_20251017143945_20251017145109,12,True,6
video_0020_0_10_20251017143945_20251017145109,12,True,1
video_0020_0_10_20251017143945_20251017145109,12,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,2
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,5
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,4
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,3
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,2
video_0020_0_10_20251017143945_20251017145109,14,True,7
video_0020_0_10_20251017143945_20251017145109,14,True,6
video_0020_0_10_20251017143945_20251017145109,14,True,4
video_0020_0_10_20251017143945_20251017145109,14,True,4
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,3
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,2
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,12
video_0020_0_10_20251017143945_20251017145109,14,True,7
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,4
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,6
video_0020_0_10_20251017143945_20251017145109,14,True,3
video_0020_0_10_20251017143945_20251017145109,14,True,3
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,7
video_0020_0_10_20251017143945_20251017145109,14,True,4
video_0020_0_10_20251017143945_20251017145109,14,True,2
video_0020_0_10_20251017143945_20251017145109,14,True,5
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,2
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,5
video_0020_0_10_20251017143945_20251017145109,14,True,3
video_0020_0_10_20251017143945_20251017145109,14,True,2
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,3
video_0020_0_10_20251017143945_20251017145109,14,True,5
video_0020_0_10_20251017143945_20251017145109,14,True,3
video_0020_0_10_20251017143945_20251017145109,14,True,3
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,5
video_0020_0_10_20251017143945_20251017145109,14,True,2
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,2
video_0020_0_10_20251017143945_20251017145109,14,True,19
video_0020_0_10_20251017143945_20251017145109,14,True,8
video_0020_0_10_20251017143945_20251017145109,14,True,5
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,14,True,1
video_0020_0_10_20251017143945_20251017145109,20,True,1
video_0020_0_10_20251017143945_20251017145109,20,True,1
video_0020_0_10_20251017143945_20251017145109,20,True,1
video_0020_0_10_20251017143945_20251017145109,20,True,1
video_0020_0_10_20251017143945_20251017145109,20,True,2
video_0020_0_10_20251017143945_20251017145109,20,True,1
video_0020_0_10_20251017143945_20251017145109,20,True,2
video_0020_0_10_20251017143945_20251017145109,20,True,1
video_0020_0_10_20251017143945_20251017145109,20,True,5
video_0020_0_10_20251017143945_20251017145109,20,True,6
video_0020_0_10_20251017143945_20251017145109,20,True,1
video_0020_0_10_20251017143945_20251017145109,20,True,3
video_0020_0_10_20251017143945_20251017145109,20,True,1
video_0020_0_10_20251017143945_20251017145109,20,True,3
video_0020_0_10_20251017143945_20251017145109,20,True,3
video_0020_0_10_20251017143945_20251017145109,20,True,1
video_0020_0_10_20251017143945_20251017145109,20,True,3
video_0020_0_10_20251017143945_20251017145109,20,True,5
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,3
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,2
video_0021_0_10_20251014133449_20251014135356,0,True,14
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,4
video_0021_0_10_20251014133449_20251014135356,0,True,5
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,3
video_0021_0_10_20251014133449_20251014135356,0,True,3
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,3
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,6
video_0021_0_10_20251014133449_20251014135356,0,True,2
video_0021_0_10_20251014133449_20251014135356,0,True,2
video_0021_0_10_20251014133449_20251014135356,0,True,5
video_0021_0_10_20251014133449_20251014135356,0,True,2
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,2
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,3
video_0021_0_10_20251014133449_20251014135356,0,True,11
video_0021_0_10_20251014133449_20251014135356,0,True,13
video_0021_0_10_20251014133449_20251014135356,0,True,6
video_0021_0_10_20251014133449_20251014135356,0,True,2
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,6
video_0021_0_10_20251014133449_20251014135356,0,True,2
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,18
video_0021_0_10_20251014133449_20251014135356,0,True,58
video_0021_0_10_20251014133449_20251014135356,0,True,2
video_0021_0_10_20251014133449_20251014135356,0,True,11
video_0021_0_10_20251014133449_20251014135356,0,True,2
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,6
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,6
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,4
video_0021_0_10_20251014133449_20251014135356,0,True,3
video_0021_0_10_20251014133449_20251014135356,0,True,6
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,2
video_0021_0_10_20251014133449_20251014135356,0,True,2
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,8
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,2
video_0021_0_10_20251014133449_20251014135356,0,True,4
video_0021_0_10_20251014133449_20251014135356,0,True,7
video_0021_0_10_20251014133449_20251014135356,0,True,2
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,0,True,1
video_0021_0_10_20251014133449_20251014135356,5,True,1
video_0021_0_10_20251014133449_20251014135356,5,True,1
video_0021_0_10_20251014133449_20251014135356,5,True,1
video_0021_0_10_20251014133449_20251014135356,5,True,1
video_0021_0_10_20251014133449_20251014135356,5,True,1
video_0021_0_10_20251014133449_20251014135356,5,True,1
video_0021_0_10_20251014133449_20251014135356,5,True,2
video_0021_0_10_20251014133449_20251014135356,5,True,1
video_0021_0_10_20251014133449_20251014135356,5,True,1
video_0021_0_10_20251014133449_20251014135356,5,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,14
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,3
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,3
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,4
video_0022_0_10_20251014135357_20251014140700,0,True,4
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,6
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,3
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,1
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,4
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,7
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,7
video_0022_0_10_20251014135357_20251014140700,0,True,31
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,4
video_0022_0_10_20251014135357_20251014140700,0,True,4
video_0022_0_10_20251014135357_20251014140700,0,True,96
video_0022_0_10_20251014135357_20251014140700,0,True,22
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,8
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,18
video_0022_0_10_20251014135357_20251014140700,0,True,6
video_0022_0_10_20251014135357_20251014140700,0,True,2
video_0022_0_10_20251014135357_20251014140700,0,True,4
video_0022_0_10_20251014135357_20251014140700,0,True,4
video_0022_0_10_20251014135357_20251014140700,2,True,5
video_0022_0_10_20251014135357_20251014140700,2,True,2
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,2
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,2
video_0022_0_10_20251014135357_20251014140700,2,True,2
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,6
video_0022_0_10_20251014135357_20251014140700,2,True,2
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,3
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,2
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,2
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,2
video_0022_0_10_20251014135357_20251014140700,2,True,2
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,2
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,2
video_0022_0_10_20251014135357_20251014140700,2,True,2
video_0022_0_10_20251014135357_20251014140700,2,True,2
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,1
video_0022_0_10_20251014135357_20251014140700,2,True,2
video_0022_0_10_20251014135357_20251014140700,2,True,4
video_0022_0_10_20251014135357_20251014140700,5,True,5
video_0022_0_10_20251014135357_20251014140700,5,True,2
video_0022_0_10_20251014135357_20251014140700,10,True,6
video_0022_0_10_20251014135357_20251014140700,10,True,18
video_0022_0_10_20251014135357_20251014140700,11,True,2
video_0022_0_10_20251014135357_20251014140700,11,True,3
video_0022_0_10_20251014135357_20251014140700,11,True,1
video_0022_0_10_20251014135357_20251014140700,11,True,5
video_0022_0_10_20251014135357_20251014140700,11,True,2
video_0022_0_10_20251014135357_20251014140700,11,True,2
video_0022_0_10_20251014135357_20251014140700,11,True,2
video_0022_0_10_20251014135357_20251014140700,11,True,5
video_0022_0_10_20251014135357_20251014140700,11,True,1
video_0022_0_10_20251014135357_20251014140700,11,True,4
video_0022_0_10_20251014135357_20251014140700,11,True,1
video_0022_0_10_20251014135357_20251014140700,11,True,68
video_0022_0_10_20251014135357_20251014140700,11,True,1
video_0022_0_10_20251014135357_20251014140700,11,True,1
video_0022_0_10_20251014135357_20251014140700,11,True,2
video_0022_0_10_20251014135357_20251014140700,11,True,1
video_0022_0_10_20251014135357_20251014140700,11,True,2
video_0022_0_10_20251014135357_20251014140700,11,True,4
video_0022_0_10_20251014135357_20251014140700,11,True,2
video_0022_0_10_20251014135357_20251014140700,11,True,2
video_0022_0_10_20251014135357_20251014140700,11,True,2
video_0022_0_10_20251014135357_20251014140700,11,True,2
video_0022_0_10_20251014135357_20251014140700,11,True,3
video_0022_0_10_20251014135357_20251014140700,11,True,1
video_0022_0_10_20251014135357_20251014140700,11,True,2
video_0022_0_10_20251014135357_20251014140700,11,True,2
video_0022_0_10_20251014135357_20251014140700,11,True,2
video_0022_0_10_20251014135357_20251014140700,11,True,3
video_0022_0_10_20251014135357_20251014140700,11,True,64
video_0022_0_10_20251014135357_20251014140700,11,True,2
video_0022_0_10_20251014135357_20251014140700,11,True,2
video_0022_0_10_20251014135357_20251014140700,11,True,1
video_0022_0_10_20251014135357_20251014140700,11,True,1
video_0022_0_10_20251014135357_20251014140700,11,True,2
video_0022_0_10_20251014135357_20251014140700,11,True,1
